id,date,store_nbr,family,sales,onpromotion
3427,2017-05-18,1,PRODUCE,561,15
3428,2017-05-18,1,CLEANING,535,32
3429,2017-05-18,1,DAIRY,627,30
3430,2017-05-18,2,GROCERY I,838,28
3431,2017-05-18,2,BEVERAGES,737,1
3432,2017-05-18,2,PRODUCE,724,38
3433,2017-05-18,2,CLEANING,183,1
3434,2017-05-18,2,DAIRY,487,15
3435,2017-05-18,3,GROCERY I,727,20
3436,2017-05-18,3,BEVERAGES,1175,43
3437,2017-05-18,3,PRODUCE,485,7
3438,2017-05-18,3,CLEANING,304,12
3439,2017-05-18,3,DAIRY,432,10
3440,2017-05-18,4,GROCERY I,620,23
3441,2017-05-18,4,BEVERAGES,1070,38
3442,2017-05-18,4,PRODUCE,639,18
3443,2017-05-18,4,CLEANING,593,38
3444,2017-05-18,4,DAIRY,236,1
3445,2017-05-18,5,GROCERY I,1021,48
3446,2017-05-18,5,BEVERAGES,1198,36
3447,2017-05-18,5,PRODUCE,312,8
3448,2017-05-18,5,CLEANING,482,24
3449,2017-05-18,5,DAIRY,422,5
3450,2017-05-19,1,GROCERY I,755,17
3451,2017-05-19,1,BEVERAGES,933,0
3452,2017-05-19,1,PRODUCE,369,12
3453,2017-05-19,1,CLEANING,214,2
3454,2017-05-19,1,DAIRY,507,17
3455,2017-05-19,2,GROCERY I,624,16
3456,2017-05-19,2,BEVERAGES,772,21
3457,2017-05-19,2,PRODUCE,742,21
3458,2017-05-19,2,CLEANING,259,4
3459,2017-05-19,2,DAIRY,471,20
3460,2017-05-19,3,GROCERY I,491,12
3461,2017-05-19,3,BEVERAGES,1251,25
3462,2017-05-19,3,PRODUCE,816,38
3463,2017-05-19,3,CLEANING,399,19
3464,2017-05-19,3,DAIRY,642,28
3465,2017-05-19,4,GROCERY I,544,24
3466,2017-05-19,4,BEVERAGES,1020,18
3467,2017-05-19,4,PRODUCE,800,45
3468,2017-05-19,4,CLEANING,654,48
3469,2017-05-19,4,DAIRY,547,25
3470,2017-05-19,5,GROCERY I,597,12
3471,2017-05-19,5,BEVERAGES,1260,23
3472,2017-05-19,5,PRODUCE,502,2
3473,2017-05-19,5,CLEANING,476,29
3474,2017-05-19,5,DAIRY,604,34
3475,2017-05-20,1,GROCERY I,735,27
3476,2017-05-20,1,BEVERAGES,1253,43
3477,2017-05-20,1,PRODUCE,941,48
3478,2017-05-20,1,CLEANING,331,20
3479,2017-05-20,1,DAIRY,473,10
3480,2017-05-20,2,GROCERY I,902,33
3481,2017-05-20,2,BEVERAGES,1229,42
3482,2017-05-20,2,PRODUCE,635,22
3483,2017-05-20,2,CLEANING,529,36
3484,2017-05-20,2,DAIRY,371,5
3485,2017-05-20,3,GROCERY I,1101,40
3486,2017-05-20,3,BEVERAGES,780,23
3487,2017-05-20,3,PRODUCE,615,7
3488,2017-05-20,3,CLEANING,421,23
3489,2017-05-20,3,DAIRY,584,34
3490,2017-05-20,4,GROCERY I,873,41
3491,2017-05-20,4,BEVERAGES,880,11
3492,2017-05-20,4,PRODUCE,777,41
3493,2017-05-20,4,CLEANING,614,35
3494,2017-05-20,4,DAIRY,618,30
3495,2017-05-20,5,GROCERY I,936,23
3496,2017-05-20,5,BEVERAGES,908,8
3497,2017-05-20,5,PRODUCE,867,40
3498,2017-05-20,5,CLEANING,353,9
3499,2017-05-20,5,DAIRY,301,2
3500,2017-05-21,1,GROCERY I,1017,42
3501,2017-05-21,1,BEVERAGES,897,10
3502,2017-05-21,1,PRODUCE,611,14
3503,2017-05-21,1,CLEANING,532,37
3504,2017-05-21,1,DAIRY,750,46
3505,2017-05-21,2,GROCERY I,733,14
3506,2017-05-21,2,BEVERAGES,644,17
3507,2017-05-21,2,PRODUCE,299,1
3508,2017-05-21,2,CLEANING,615,39
3509,2017-05-21,2,DAIRY,513,6
3510,2017-05-21,3,GROCERY I,882,37
3511,2017-05-21,3,BEVERAGES,762,0
3512,2017-05-21,3,PRODUCE,820,33
3513,2017-05-21,3,CLEANING,379,20
3514,2017-05-21,3,DAIRY,451,19
3515,2017-05-21,4,GROCERY I,628,3
3516,2017-05-21,4,BEVERAGES,804,11
3517,2017-05-21,4,PRODUCE,726,29
3518,2017-05-21,4,CLEANING,554,32
3519,2017-05-21,4,DAIRY,420,10
3520,2017-05-21,5,GROCERY I,756,23
3521,2017-05-21,5,BEVERAGES,1145,15
3522,2017-05-21,5,PRODUCE,715,23
3523,2017-05-21,5,CLEANING,212,1
3524,2017-05-21,5,DAIRY,484,15
3525,2017-05-22,1,GROCERY I,563,10
3526,2017-05-22,1,BEVERAGES,1318,34
3527,2017-05-22,1,PRODUCE,692,38
3528,2017-05-22,1,CLEANING,634,41
3529,2017-05-22,1,DAIRY,265,9
3530,2017-05-22,2,GROCERY I,977,41
3531,2017-05-22,2,BEVERAGES,917,29
3532,2017-05-22,2,PRODUCE,839,31
3533,2017-05-22,2,CLEANING,216,0
3534,2017-05-22,2,DAIRY,745,41
3535,2017-05-22,3,GROCERY I,707,38
3536,2017-05-22,3,BEVERAGES,620,6
3537,2017-05-22,3,PRODUCE,656,33
3538,2017-05-22,3,CLEANING,730,45
3539,2017-05-22,3,DAIRY,723,39
3540,2017-05-22,4,GROCERY I,919,44
3541,2017-05-22,4,BEVERAGES,959,21
3542,2017-05-22,4,PRODUCE,592,17
3543,2017-05-22,4,CLEANING,290,8
3544,2017-05-22,4,DAIRY,342,5
3545,2017-05-22,5,GROCERY I,474,6
3546,2017-05-22,5,BEVERAGES,1105,15
3547,2017-05-22,5,PRODUCE,700,36
3548,2017-05-22,5,CLEANING,569,38
3549,2017-05-22,5,DAIRY,534,16
3550,2017-05-23,1,GROCERY I,862,25
3551,2017-05-23,1,BEVERAGES,1285,46
3552,2017-05-23,1,PRODUCE,498,19
3553,2017-05-23,1,CLEANING,548,36
3554,2017-05-23,1,DAIRY,278,3
3555,2017-05-23,2,GROCERY I,785,23
3556,2017-05-23,2,BEVERAGES,875,1
3557,2017-05-23,2,PRODUCE,435,8
3558,2017-05-23,2,CLEANING,509,27
3559,2017-05-23,2,DAIRY,413,9
3560,2017-05-23,3,GROCERY I,482,0
3561,2017-05-23,3,BEVERAGES,1418,46
3562,2017-05-23,3,PRODUCE,543,14
3563,2017-05-23,3,CLEANING,379,22
3564,2017-05-23,3,DAIRY,334,6
3565,2017-05-23,4,GROCERY I,787,33
3566,2017-05-23,4,BEVERAGES,719,8
3567,2017-05-23,4,PRODUCE,371,5
3568,2017-05-23,4,CLEANING,596,36
3569,2017-05-23,4,DAIRY,539,28
3570,2017-05-23,5,GROCERY I,870,13
3571,2017-05-23,5,BEVERAGES,939,7
3572,2017-05-23,5,PRODUCE,657,25
3573,2017-05-23,5,CLEANING,156,3
3574,2017-05-23,5,DAIRY,434,15
3575,2017-05-24,1,GROCERY I,769,39
3576,2017-05-24,1,BEVERAGES,1117,37
3577,2017-05-24,1,PRODUCE,703,17
3578,2017-05-24,1,CLEANING,283,9
3579,2017-05-24,1,DAIRY,650,38
3580,2017-05-24,2,GROCERY I,500,20
3581,2017-05-24,2,BEVERAGES,995,19
3582,2017-05-24,2,PRODUCE,505,9
3583,2017-05-24,2,CLEANING,623,38
3584,2017-05-24,2,DAIRY,340,9
3585,2017-05-24,3,GROCERY I,339,0
3586,2017-05-24,3,BEVERAGES,550,4
3587,2017-05-24,3,PRODUCE,678,30
3588,2017-05-24,3,CLEANING,394,22
3589,2017-05-24,3,DAIRY,762,48
3590,2017-05-24,4,GROCERY I,810,33
3591,2017-05-24,4,BEVERAGES,860,30
3592,2017-05-24,4,PRODUCE,520,16
3593,2017-05-24,4,CLEANING,463,20
3594,2017-05-24,4,DAIRY,484,12
3595,2017-05-24,5,GROCERY I,718,29
3596,2017-05-24,5,BEVERAGES,924,30
3597,2017-05-24,5,PRODUCE,424,3
3598,2017-05-24,5,CLEANING,543,35
3599,2017-05-24,5,DAIRY,501,9
3600,2017-05-25,1,GROCERY I,890,33
3601,2017-05-25,1,BEVERAGES,720,1
3602,2017-05-25,1,PRODUCE,762,31
3603,2017-05-25,1,CLEANING,227,7
3604,2017-05-25,1,DAIRY,750,47
3605,2017-05-25,2,GROCERY I,1034,43
3606,2017-05-25,2,BEVERAGES,840,7
3607,2017-05-25,2,PRODUCE,626,18
3608,2017-05-25,2,CLEANING,672,46
3609,2017-05-25,2,DAIRY,676,42
3610,2017-05-25,3,GROCERY I,861,19
3611,2017-05-25,3,BEVERAGES,1547,49
3612,2017-05-25,3,PRODUCE,497,9
3613,2017-05-25,3,CLEANING,717,45
3614,2017-05-25,3,DAIRY,520,30
3615,2017-05-25,4,GROCERY I,332,5
3616,2017-05-25,4,BEVERAGES,895,13
3617,2017-05-25,4,PRODUCE,869,38
3618,2017-05-25,4,CLEANING,394,16
3619,2017-05-25,4,DAIRY,446,5
3620,2017-05-25,5,GROCERY I,638,28
3621,2017-05-25,5,BEVERAGES,1318,39
3622,2017-05-25,5,PRODUCE,449,10
3623,2017-05-25,5,CLEANING,417,21
3624,2017-05-25,5,DAIRY,426,24
3625,2017-05-26,1,GROCERY I,651,12
3626,2017-05-26,1,BEVERAGES,1088,24
3627,2017-05-26,1,PRODUCE,569,27
3628,2017-05-26,1,CLEANING,285,12
3629,2017-05-26,1,DAIRY,500,20
3630,2017-05-26,2,GROCERY I,900,31
3631,2017-05-26,2,BEVERAGES,1134,40
3632,2017-05-26,2,PRODUCE,827,47
3633,2017-05-26,2,CLEANING,569,39
3634,2017-05-26,2,DAIRY,574,27
3635,2017-05-26,3,GROCERY I,510,9
3636,2017-05-26,3,BEVERAGES,1103,46
3637,2017-05-26,3,PRODUCE,378,1
3638,2017-05-26,3,CLEANING,337,10
3639,2017-05-26,3,DAIRY,464,17
3640,2017-05-26,4,GROCERY I,672,19
3641,2017-05-26,4,BEVERAGES,715,30
3642,2017-05-26,4,PRODUCE,673,39
3643,2017-05-26,4,CLEANING,363,18
3644,2017-05-26,4,DAIRY,376,7
3645,2017-05-26,5,GROCERY I,485,2
3646,2017-05-26,5,BEVERAGES,1296,43
3647,2017-05-26,5,PRODUCE,718,29
3648,2017-05-26,5,CLEANING,408,20
3649,2017-05-26,5,DAIRY,785,45
3650,2017-05-27,1,GROCERY I,677,10
3651,2017-05-27,1,BEVERAGES,1414,43
3652,2017-05-27,1,PRODUCE,775,39
3653,2017-05-27,1,CLEANING,397,19
3654,2017-05-27,1,DAIRY,450,3
3655,2017-05-27,2,GROCERY I,593,3
3656,2017-05-27,2,BEVERAGES,1067,11
3657,2017-05-27,2,PRODUCE,572,25
3658,2017-05-27,2,CLEANING,576,37
3659,2017-05-27,2,DAIRY,609,18
3660,2017-05-27,3,GROCERY I,726,23
3661,2017-05-27,3,BEVERAGES,1175,27
3662,2017-05-27,3,PRODUCE,252,1
3663,2017-05-27,3,CLEANING,279,8
3664,2017-05-27,3,DAIRY,610,32
3665,2017-05-27,4,GROCERY I,641,14
3666,2017-05-27,4,BEVERAGES,1213,31
3667,2017-05-27,4,PRODUCE,491,12
3668,2017-05-27,4,CLEANING,555,46
3669,2017-05-27,4,DAIRY,242,2
3670,2017-05-27,5,GROCERY I,640,11
3671,2017-05-27,5,BEVERAGES,1411,48
3672,2017-05-27,5,PRODUCE,658,42
3673,2017-05-27,5,CLEANING,493,29
3674,2017-05-27,5,DAIRY,327,11
3675,2017-05-28,1,GROCERY I,816,22
3676,2017-05-28,1,BEVERAGES,779,13
3677,2017-05-28,1,PRODUCE,793,41
3678,2017-05-28,1,CLEANING,724,45
3679,2017-05-28,1,DAIRY,790,43
3680,2017-05-28,2,GROCERY I,559,10
3681,2017-05-28,2,BEVERAGES,853,23
3682,2017-05-28,2,PRODUCE,593,18
3683,2017-05-28,2,CLEANING,214,7
3684,2017-05-28,2,DAIRY,557,24
3685,2017-05-28,3,GROCERY I,748,22
3686,2017-05-28,3,BEVERAGES,671,4
3687,2017-05-28,3,PRODUCE,347,15
3688,2017-05-28,3,CLEANING,683,47
3689,2017-05-28,3,DAIRY,324,0
3690,2017-05-28,4,GROCERY I,624,21
3691,2017-05-28,4,BEVERAGES,1228,35
3692,2017-05-28,4,PRODUCE,485,17
3693,2017-05-28,4,CLEANING,199,9
3694,2017-05-28,4,DAIRY,747,48
3695,2017-05-28,5,GROCERY I,826,26
3696,2017-05-28,5,BEVERAGES,980,10
3697,2017-05-28,5,PRODUCE,730,28
3698,2017-05-28,5,CLEANING,310,14
3699,2017-05-28,5,DAIRY,280,2
3700,2017-05-29,1,GROCERY I,517,8
3701,2017-05-29,1,BEVERAGES,947,1
3702,2017-05-29,1,PRODUCE,709,22
3703,2017-05-29,1,CLEANING,280,8
3704,2017-05-29,1,DAIRY,406,12
3705,2017-05-29,2,GROCERY I,595,16
3706,2017-05-29,2,BEVERAGES,1030,37
3707,2017-05-29,2,PRODUCE,567,8
3708,2017-05-29,2,CLEANING,313,12
3709,2017-05-29,2,DAIRY,870,42
3710,2017-05-29,3,GROCERY I,927,43
3711,2017-05-29,3,BEVERAGES,1168,35
3712,2017-05-29,3,PRODUCE,851,40
3713,2017-05-29,3,CLEANING,534,40
3714,2017-05-29,3,DAIRY,813,44
3715,2017-05-29,4,GROCERY I,650,17
3716,2017-05-29,4,BEVERAGES,1361,29
3717,2017-05-29,4,PRODUCE,404,19
3718,2017-05-29,4,CLEANING,420,24
3719,2017-05-29,4,DAIRY,459,8
3720,2017-05-29,5,GROCERY I,972,49
3721,2017-05-29,5,BEVERAGES,1212,31
3722,2017-05-29,5,PRODUCE,848,48
3723,2017-05-29,5,CLEANING,282,7
3724,2017-05-29,5,DAIRY,386,4
3725,2017-05-30,1,GROCERY I,724,22
3726,2017-05-30,1,BEVERAGES,712,8
3727,2017-05-30,1,PRODUCE,717,32
3728,2017-05-30,1,CLEANING,225,1
3729,2017-05-30,1,DAIRY,524,24
3730,2017-05-30,2,GROCERY I,849,15
3731,2017-05-30,2,BEVERAGES,1108,46
3732,2017-05-30,2,PRODUCE,539,14
3733,2017-05-30,2,CLEANING,438,26
3734,2017-05-30,2,DAIRY,361,9
3735,2017-05-30,3,GROCERY I,657,27
3736,2017-05-30,3,BEVERAGES,913,22
3737,2017-05-30,3,PRODUCE,825,41
3738,2017-05-30,3,CLEANING,491,28
3739,2017-05-30,3,DAIRY,533,31
3740,2017-05-30,4,GROCERY I,984,32
3741,2017-05-30,4,BEVERAGES,1082,22
3742,2017-05-30,4,PRODUCE,630,31
3743,2017-05-30,4,CLEANING,117,1
3744,2017-05-30,4,DAIRY,388,18
3745,2017-05-30,5,GROCERY I,994,40
3746,2017-05-30,5,BEVERAGES,939,26
3747,2017-05-30,5,PRODUCE,860,43
3748,2017-05-30,5,CLEANING,336,9
3749,2017-05-30,5,DAIRY,489,17
3750,2017-05-31,1,GROCERY I,1000,46
3751,2017-05-31,1,BEVERAGES,1145,39
3752,2017-05-31,1,PRODUCE,394,11
3753,2017-05-31,1,CLEANING,527,30
3754,2017-05-31,1,DAIRY,347,6
3755,2017-05-31,2,GROCERY I,887,29
3756,2017-05-31,2,BEVERAGES,1132,36
3757,2017-05-31,2,PRODUCE,601,14
3758,2017-05-31,2,CLEANING,435,20
3759,2017-05-31,2,DAIRY,332,3
3760,2017-05-31,3,GROCERY I,978,46
3761,2017-05-31,3,BEVERAGES,1003,27
3762,2017-05-31,3,PRODUCE,703,22
3763,2017-05-31,3,CLEANING,453,25
3764,2017-05-31,3,DAIRY,512,29
3765,2017-05-31,4,GROCERY I,661,17
3766,2017-05-31,4,BEVERAGES,877,6
3767,2017-05-31,4,PRODUCE,758,29
3768,2017-05-31,4,CLEANING,606,38
3769,2017-05-31,4,DAIRY,570,20
3770,2017-05-31,5,GROCERY I,820,30
3771,2017-05-31,5,BEVERAGES,1122,34
3772,2017-05-31,5,PRODUCE,477,14
3773,2017-05-31,5,CLEANING,668,44
3774,2017-05-31,5,DAIRY,580,20
3775,2017-06-01,1,GROCERY I,878,32
3776,2017-06-01,1,BEVERAGES,1195,27
3777,2017-06-01,1,PRODUCE,775,42
3778,2017-06-01,1,CLEANING,303,14
3779,2017-06-01,1,DAIRY,550,19
3780,2017-06-01,2,GROCERY I,540,33
3781,2017-06-01,2,BEVERAGES,1106,31
3782,2017-06-01,2,PRODUCE,384,5
3783,2017-06-01,2,CLEANING,357,12
3784,2017-06-01,2,DAIRY,703,42
3785,2017-06-01,3,GROCERY I,847,26
3786,2017-06-01,3,BEVERAGES,885,18
3787,2017-06-01,3,PRODUCE,914,35
3788,2017-06-01,3,CLEANING,593,41
3789,2017-06-01,3,DAIRY,282,3
3790,2017-06-01,4,GROCERY I,332,9
3791,2017-06-01,4,BEVERAGES,493,1
3792,2017-06-01,4,PRODUCE,839,24
3793,2017-06-01,4,CLEANING,541,34
3794,2017-06-01,4,DAIRY,637,26
3795,2017-06-01,5,GROCERY I,616,47
3796,2017-06-01,5,BEVERAGES,1127,38
3797,2017-06-01,5,PRODUCE,802,36
3798,2017-06-01,5,CLEANING,301,14
3799,2017-06-01,5,DAIRY,369,9
3800,2017-06-02,1,GROCERY I,812,37
3801,2017-06-02,1,BEVERAGES,741,6
3802,2017-06-02,1,PRODUCE,680,18
3803,2017-06-02,1,CLEANING,410,23
3804,2017-06-02,1,DAIRY,597,33
3805,2017-06-02,2,GROCERY I,814,39
3806,2017-06-02,2,BEVERAGES,903,5
3807,2017-06-02,2,PRODUCE,416,10
3808,2017-06-02,2,CLEANING,251,4
3809,2017-06-02,2,DAIRY,568,26
3810,2017-06-02,3,GROCERY I,920,46
3811,2017-06-02,3,BEVERAGES,890,21
3812,2017-06-02,3,PRODUCE,657,27
3813,2017-06-02,3,CLEANING,478,28
3814,2017-06-02,3,DAIRY,683,38
3815,2017-06-02,4,GROCERY I,739,30
3816,2017-06-02,4,BEVERAGES,1446,27
3817,2017-06-02,4,PRODUCE,485,13
3818,2017-06-02,4,CLEANING,491,24
3819,2017-06-02,4,DAIRY,754,47
3820,2017-06-02,5,GROCERY I,721,6
3821,2017-06-02,5,BEVERAGES,1292,36
3822,2017-06-02,5,PRODUCE,767,37
3823,2017-06-02,5,CLEANING,312,14
3824,2017-06-02,5,DAIRY,519,25
3825,2017-06-03,1,GROCERY I,405,0
3826,2017-06-03,1,BEVERAGES,1292,42
3827,2017-06-03,1,PRODUCE,469,9
3828,2017-06-03,1,CLEANING,342,16
3829,2017-06-03,1,DAIRY,503,10
3830,2017-06-03,2,GROCERY I,656,10
3831,2017-06-03,2,BEVERAGES,754,12
3832,2017-06-03,2,PRODUCE,574,21
3833,2017-06-03,2,CLEANING,281,13
3834,2017-06-03,2,DAIRY,711,46
3835,2017-06-03,3,GROCERY I,808,12
3836,2017-06-03,3,BEVERAGES,811,0
3837,2017-06-03,3,PRODUCE,882,40
3838,2017-06-03,3,CLEANING,493,29
3839,2017-06-03,3,DAIRY,447,11
3840,2017-06-03,4,GROCERY I,545,4
3841,2017-06-03,4,BEVERAGES,886,0
3842,2017-06-03,4,PRODUCE,727,24
3843,2017-06-03,4,CLEANING,291,2
3844,2017-06-03,4,DAIRY,702,48
3845,2017-06-03,5,GROCERY I,1120,49
3846,2017-06-03,5,BEVERAGES,892,1
3847,2017-06-03,5,PRODUCE,945,45
3848,2017-06-03,5,CLEANING,609,35
3849,2017-06-03,5,DAIRY,423,19
3850,2017-06-04,1,GROCERY I,938,49
3851,2017-06-04,1,BEVERAGES,966,3
3852,2017-06-04,1,PRODUCE,407,16
3853,2017-06-04,1,CLEANING,400,19
3854,2017-06-04,1,DAIRY,613,37
3855,2017-06-04,2,GROCERY I,756,23
3856,2017-06-04,2,BEVERAGES,971,23
3857,2017-06-04,2,PRODUCE,679,24
3858,2017-06-04,2,CLEANING,454,27
3859,2017-06-04,2,DAIRY,571,26
3860,2017-06-04,3,GROCERY I,779,21
3861,2017-06-04,3,BEVERAGES,926,26
3862,2017-06-04,3,PRODUCE,397,11
3863,2017-06-04,3,CLEANING,614,40
3864,2017-06-04,3,DAIRY,817,44
3865,2017-06-04,4,GROCERY I,663,16
3866,2017-06-04,4,BEVERAGES,1484,44
3867,2017-06-04,4,PRODUCE,953,47
3868,2017-06-04,4,CLEANING,448,26
3869,2017-06-04,4,DAIRY,323,3
3870,2017-06-04,5,GROCERY I,524,15
3871,2017-06-04,5,BEVERAGES,1176,35
3872,2017-06-04,5,PRODUCE,603,18
3873,2017-06-04,5,CLEANING,460,27
3874,2017-06-04,5,DAIRY,231,0
3875,2017-06-05,1,GROCERY I,670,1
3876,2017-06-05,1,BEVERAGES,846,16
3877,2017-06-05,1,PRODUCE,518,8
3878,2017-06-05,1,CLEANING,281,12
3879,2017-06-05,1,DAIRY,312,1
3880,2017-06-05,2,GROCERY I,831,41
3881,2017-06-05,2,BEVERAGES,1251,41
3882,2017-06-05,2,PRODUCE,325,12
3883,2017-06-05,2,CLEANING,407,18
3884,2017-06-05,2,DAIRY,351,6
3885,2017-06-05,3,GROCERY I,805,39
3886,2017-06-05,3,BEVERAGES,1015,21
3887,2017-06-05,3,PRODUCE,911,49
3888,2017-06-05,3,CLEANING,664,49
3889,2017-06-05,3,DAIRY,433,15
3890,2017-06-05,4,GROCERY I,540,10
3891,2017-06-05,4,BEVERAGES,832,30
3892,2017-06-05,4,PRODUCE,882,47
3893,2017-06-05,4,CLEANING,524,27
3894,2017-06-05,4,DAIRY,704,42
3895,2017-06-05,5,GROCERY I,772,25
3896,2017-06-05,5,BEVERAGES,670,5
3897,2017-06-05,5,PRODUCE,645,16
3898,2017-06-05,5,CLEANING,495,30
3899,2017-06-05,5,DAIRY,268,4
3900,2017-06-06,1,GROCERY I,986,42
3901,2017-06-06,1,BEVERAGES,853,23
3902,2017-06-06,1,PRODUCE,549,16
3903,2017-06-06,1,CLEANING,606,44
3904,2017-06-06,1,DAIRY,294,11
3905,2017-06-06,2,GROCERY I,685,17
3906,2017-06-06,2,BEVERAGES,1072,42
3907,2017-06-06,2,PRODUCE,784,43
3908,2017-06-06,2,CLEANING,474,31
3909,2017-06-06,2,DAIRY,377,4
3910,2017-06-06,3,GROCERY I,391,3
3911,2017-06-06,3,BEVERAGES,542,3
3912,2017-06-06,3,PRODUCE,515,14
3913,2017-06-06,3,CLEANING,634,46
3914,2017-06-06,3,DAIRY,635,41
3915,2017-06-06,4,GROCERY I,936,34
3916,2017-06-06,4,BEVERAGES,1160,30
3917,2017-06-06,4,PRODUCE,448,2
3918,2017-06-06,4,CLEANING,549,36
3919,2017-06-06,4,DAIRY,880,49
3920,2017-06-06,5,GROCERY I,806,26
3921,2017-06-06,5,BEVERAGES,928,3
3922,2017-06-06,5,PRODUCE,565,20
3923,2017-06-06,5,CLEANING,468,25
3924,2017-06-06,5,DAIRY,817,40
3925,2017-06-07,1,GROCERY I,554,10
3926,2017-06-07,1,BEVERAGES,1155,40
3927,2017-06-07,1,PRODUCE,377,2
3928,2017-06-07,1,CLEANING,196,0
3929,2017-06-07,1,DAIRY,761,45
3930,2017-06-07,2,GROCERY I,1014,48
3931,2017-06-07,2,BEVERAGES,1102,13
3932,2017-06-07,2,PRODUCE,718,43
3933,2017-06-07,2,CLEANING,619,48
3934,2017-06-07,2,DAIRY,481,11
3935,2017-06-07,3,GROCERY I,977,32
3936,2017-06-07,3,BEVERAGES,1126,32
3937,2017-06-07,3,PRODUCE,937,45
3938,2017-06-07,3,CLEANING,603,32
3939,2017-06-07,3,DAIRY,387,9
3940,2017-06-07,4,GROCERY I,884,40
3941,2017-06-07,4,BEVERAGES,1459,49
3942,2017-06-07,4,PRODUCE,698,33
3943,2017-06-07,4,CLEANING,648,44
3944,2017-06-07,4,DAIRY,641,31
3945,2017-06-07,5,GROCERY I,505,4
3946,2017-06-07,5,BEVERAGES,888,2
3947,2017-06-07,5,PRODUCE,683,22
3948,2017-06-07,5,CLEANING,455,29
3949,2017-06-07,5,DAIRY,318,6
3950,2017-06-08,1,GROCERY I,780,32
3951,2017-06-08,1,BEVERAGES,947,7
3952,2017-06-08,1,PRODUCE,640,14
3953,2017-06-08,1,CLEANING,526,32
3954,2017-06-08,1,DAIRY,301,4
3955,2017-06-08,2,GROCERY I,568,0
3956,2017-06-08,2,BEVERAGES,911,3
3957,2017-06-08,2,PRODUCE,693,32
3958,2017-06-08,2,CLEANING,497,32
3959,2017-06-08,2,DAIRY,701,44
3960,2017-06-08,3,GROCERY I,868,25
3961,2017-06-08,3,BEVERAGES,1274,41
3962,2017-06-08,3,PRODUCE,573,11
3963,2017-06-08,3,CLEANING,477,25
3964,2017-06-08,3,DAIRY,399,8
3965,2017-06-08,4,GROCERY I,1001,49
3966,2017-06-08,4,BEVERAGES,1039,13
3967,2017-06-08,4,PRODUCE,960,49
3968,2017-06-08,4,CLEANING,420,23
3969,2017-06-08,4,DAIRY,839,47
3970,2017-06-08,5,GROCERY I,670,20
3971,2017-06-08,5,BEVERAGES,835,10
3972,2017-06-08,5,PRODUCE,759,32
3973,2017-06-08,5,CLEANING,613,38
3974,2017-06-08,5,DAIRY,513,19
3975,2017-06-09,1,GROCERY I,777,24
3976,2017-06-09,1,BEVERAGES,1092,24
3977,2017-06-09,1,PRODUCE,625,19
3978,2017-06-09,1,CLEANING,546,41
3979,2017-06-09,1,DAIRY,315,3
3980,2017-06-09,2,GROCERY I,702,29
3981,2017-06-09,2,BEVERAGES,1006,17
3982,2017-06-09,2,PRODUCE,743,25
3983,2017-06-09,2,CLEANING,360,16
3984,2017-06-09,2,DAIRY,649,30
3985,2017-06-09,3,GROCERY I,644,26
3986,2017-06-09,3,BEVERAGES,1305,44
3987,2017-06-09,3,PRODUCE,591,31
3988,2017-06-09,3,CLEANING,433,23
3989,2017-06-09,3,DAIRY,342,6
3990,2017-06-09,4,GROCERY I,739,32
3991,2017-06-09,4,BEVERAGES,652,10
3992,2017-06-09,4,PRODUCE,587,23
3993,2017-06-09,4,CLEANING,441,21
3994,2017-06-09,4,DAIRY,671,33
3995,2017-06-09,5,GROCERY I,414,13
3996,2017-06-09,5,BEVERAGES,1166,32
3997,2017-06-09,5,PRODUCE,723,42
3998,2017-06-09,5,CLEANING,405,15
3999,2017-06-09,5,DAIRY,526,18
4000,2017-06-10,1,GROCERY I,794,20
4001,2017-06-10,1,BEVERAGES,1249,26
4002,2017-06-10,1,PRODUCE,368,16
4003,2017-06-10,1,CLEANING,341,15
4004,2017-06-10,1,DAIRY,493,17
4005,2017-06-10,2,GROCERY I,726,11
4006,2017-06-10,2,BEVERAGES,867,5
4007,2017-06-10,2,PRODUCE,481,7
4008,2017-06-10,2,CLEANING,250,2
4009,2017-06-10,2,DAIRY,637,39
4010,2017-06-10,3,GROCERY I,710,18
4011,2017-06-10,3,BEVERAGES,922,32
4012,2017-06-10,3,PRODUCE,952,46
4013,2017-06-10,3,CLEANING,301,15
4014,2017-06-10,3,DAIRY,461,15
4015,2017-06-10,4,GROCERY I,653,13
4016,2017-06-10,4,BEVERAGES,1322,42
4017,2017-06-10,4,PRODUCE,683,31
4018,2017-06-10,4,CLEANING,547,37
4019,2017-06-10,4,DAIRY,578,28
4020,2017-06-10,5,GROCERY I,586,15
4021,2017-06-10,5,BEVERAGES,863,2
4022,2017-06-10,5,PRODUCE,845,34
4023,2017-06-10,5,CLEANING,585,43
4024,2017-06-10,5,DAIRY,434,8
4025,2017-06-11,1,GROCERY I,866,38
4026,2017-06-11,1,BEVERAGES,1458,26
4027,2017-06-11,1,PRODUCE,707,33
4028,2017-06-11,1,CLEANING,645,45
4029,2017-06-11,1,DAIRY,722,44
4030,2017-06-11,2,GROCERY I,814,22
4031,2017-06-11,2,BEVERAGES,941,12
4032,2017-06-11,2,PRODUCE,539,15
4033,2017-06-11,2,CLEANING,543,36
4034,2017-06-11,2,DAIRY,519,21
4035,2017-06-11,3,GROCERY I,1046,35
4036,2017-06-11,3,BEVERAGES,1418,48
